id_locacao;id_loja;id_atendente;id_cliente;id_veiculo;data_locacao;data_devolucao;valor_diaria;dias_locacao;valor_total;status
9640;20;58;69;43;24-03-2022;29-03-2022;303,59;5;1517,95;Cancelada
9641;5;14;46;11;07-11-2025;19-11-2025;113,5;12;1362,0;Cancelada
9642;26;76;39;33;03-03-2022;07-03-2022;351,66;4;1406,64;Finalizada
9643;5;14;46;46;30-06-2024;28-07-2024;119,71;28;3351,88;Ativa
9644;13;38;57;38;15-10-2022;29-10-2022;340,79;14;4771,06;Cancelada
9645;1;2;88;27;04-10-2025;17-10-2025;224,82;13;2922,66;Cancelada
9646;23;69;36;35;16-10-2022;03-11-2022;116,06;18;2089,08;Finalizada
9647;2;5;75;20;14-10-2022;07-11-2022;117,19;24;2812,56;Cancelada
9648;24;72;94;15;02-01-2025;26-01-2025;111,84;24;2684,16;Ativa
9649;24;72;47;34;04-10-2025;11-10-2025;199,8;7;1398,6;Cancelada
9650;15;44;58;42;30-07-2023;07-08-2023;100,92;8;807,36;Cancelada
9651;25;74;6;22;10-11-2025;23-11-2025;391,24;13;5086,12;Cancelada
9652;9;25;96;43;30-08-2023;28-09-2023;350,53;29;10165,37;Cancelada
9653;9;27;84;44;31-10-2023;29-11-2023;109,91;29;3187,39;Finalizada
9654;10;29;37;28;28-03-2023;26-04-2023;364,61;29;10573,69;Ativa
9655;8;22;51;16;21-11-2023;19-12-2023;333,94;28;9350,32;Ativa
9656;7;21;4;49;20-01-2023;17-02-2023;344,93;28;9658,04;Cancelada
9657;20;59;90;29;06-11-2025;08-11-2025;306,9;2;613,8;Cancelada
9658;9;25;7;44;13-05-2022;10-06-2022;108,22;28;3030,16;Cancelada
9659;2;6;54;13;27-05-2024;10-06-2024;180,39;14;2525,46;Ativa
9660;13;38;77;47;02-11-2022;07-11-2022;232,31;5;1161,55;Ativa
9661;20;59;56;23;02-12-2024;01-01-2025;109,74;30;3292,2;Finalizada
9662;21;62;14;30;02-11-2022;11-11-2022;113,07;9;1017,63;Cancelada
9663;21;61;28;21;30-12-2022;20-01-2023;107,77;21;2263,17;Finalizada
9664;8;22;51;14;15-11-2025;28-11-2025;326,98;13;4250,74;Ativa
9665;12;35;2;31;18-10-2022;23-10-2022;393,1;5;1965,5;Ativa
9666;5;15;73;18;20-12-2022;01-01-2023;362,69;12;4352,28;Ativa
9667;9;27;53;46;24-10-2022;13-11-2022;109,87;20;2197,4;Ativa
9668;13;37;3;20;10-02-2025;21-02-2025;115,55;11;1271,05;Finalizada
9669;27;79;44;18;27-11-2023;21-12-2023;402,61;24;9662,64;Cancelada
9670;9;26;84;9;05-01-2025;18-01-2025;112,83;13;1466,79;Cancelada
9671;20;59;56;20;22-09-2023;14-10-2023;109,66;22;2412,52;Cancelada
9672;13;39;3;13;23-05-2023;29-05-2023;197,16;6;1182,96;Finalizada
9673;10;30;78;30;09-04-2024;25-04-2024;107,61;16;1721,76;Finalizada
9674;6;17;91;24;23-11-2022;10-12-2022;387,5;17;6587,5;Cancelada
9675;24;71;48;37;18-10-2022;27-10-2022;119,0;9;1071,0;Ativa
9676;25;73;76;28;28-12-2022;22-01-2023;353,52;25;8838,0;Ativa
9677;20;59;90;8;30-09-2024;26-10-2024;104,61;26;2719,86;Cancelada
9678;5;13;46;8;08-02-2023;06-03-2023;100,11;26;2602,86;Finalizada
9679;9;27;53;19;25-02-2024;04-03-2024;392,98;8;3143,84;Cancelada
9680;1;1;15;25;19-12-2022;13-01-2023;100,75;25;2518,75;Finalizada
9681;10;28;10;9;21-09-2023;30-09-2023;115,45;9;1039,05;Cancelada
9682;24;72;47;32;14-12-2024;07-01-2025;216,08;24;5185,92;Cancelada
9683;12;34;2;28;31-03-2025;19-04-2025;397,8;19;7558,2;Cancelada
9684;24;70;47;9;17-09-2025;01-10-2025;115,48;14;1616,72;Ativa
9685;12;35;2;12;11-06-2023;21-06-2023;106,82;10;1068,2;Finalizada
9686;23;68;36;43;29-10-2024;25-11-2024;306,25;27;8268,75;Cancelada
9687;21;61;50;13;22-02-2022;28-02-2022;219,04;6;1314,24;Ativa
9688;12;34;38;42;17-03-2023;04-04-2023;114,93;18;2068,74;Finalizada
9689;3;7;18;5;15-09-2024;07-10-2024;111,39;22;2450,58;Cancelada
9690;12;36;79;36;20-07-2022;11-08-2022;112,37;22;2472,14;Cancelada
9691;20;58;90;8;09-12-2022;12-12-2022;102,21;3;306,63;Cancelada
9692;26;77;66;8;25-03-2022;29-03-2022;103,3;4;413,2;Cancelada
9693;28;83;87;46;10-04-2025;06-05-2025;115,16;26;2994,16;Cancelada
9694;13;39;17;3;15-10-2023;22-10-2023;337,79;7;2364,53;Finalizada
9695;22;65;82;7;27-06-2025;05-07-2025;220,63;8;1765,04;Finalizada
9696;15;43;58;47;23-01-2025;19-02-2025;204,28;27;5515,56;Cancelada
9697;3;9;18;29;11-09-2024;26-09-2024;345,05;15;5175,75;Ativa
9698;12;36;38;7;24-03-2023;21-04-2023;238,06;28;6665,68;Cancelada
9699;25;73;76;31;01-02-2023;22-02-2023;417,69;21;8771,49;Cancelada
9700;26;76;39;42;02-02-2023;01-03-2023;115,96;27;3130,92;Ativa
9701;22;64;82;13;17-05-2023;09-06-2023;192,55;23;4428,65;Finalizada
9702;5;15;73;5;09-02-2024;15-02-2024;108,1;6;648,6;Cancelada
9703;14;41;67;23;25-02-2025;02-03-2025;100,01;5;500,05;Finalizada
9704;22;66;99;34;29-09-2025;28-10-2025;209,57;29;6077,53;Cancelada
9705;2;5;75;8;15-09-2023;08-10-2023;113,55;23;2611,65;Ativa
9706;2;6;54;17;06-04-2024;25-04-2024;109,91;19;2088,29;Ativa
9707;12;36;45;5;22-09-2022;24-09-2022;103,76;2;207,52;Cancelada
9708;9;25;70;43;26-12-2024;22-01-2025;390,65;27;10547,55;Ativa
9709;12;34;52;41;26-05-2024;23-06-2024;317,29;28;8884,12;Cancelada
9710;13;39;3;14;14-01-2023;30-01-2023;386,36;16;6181,76;Ativa
9711;13;37;64;50;03-09-2022;15-09-2022;200,49;12;2405,88;Ativa
9712;26;76;66;9;09-10-2025;18-10-2025;105,51;9;949,59;Finalizada
9713;24;71;94;7;23-05-2022;05-06-2022;224,1;13;2913,3;Cancelada
9714;10;30;37;3;19-07-2023;01-08-2023;322,87;13;4197,31;Cancelada
9715;1;3;41;35;24-01-2024;28-01-2024;102,2;4;408,8;Ativa
9716;5;15;46;32;10-03-2022;03-04-2022;202,49;24;4859,76;Cancelada
9717;23;67;33;44;19-06-2022;24-06-2022;112,76;5;563,8;Finalizada
9718;8;23;40;46;17-07-2025;04-08-2025;119,09;18;2143,62;Ativa
9719;23;69;36;41;19-04-2025;08-05-2025;354,64;19;6738,16;Ativa
9720;13;38;17;28;08-10-2022;29-10-2022;392,46;21;8241,66;Ativa
9721;20;59;69;45;26-07-2025;27-07-2025;393,25;1;393,25;Finalizada
9722;9;27;84;14;26-08-2023;12-09-2023;309,41;17;5259,97;Ativa
9723;7;21;89;50;02-12-2024;12-12-2024;237,06;10;2370,6;Cancelada
9724;7;20;83;2;19-02-2025;09-03-2025;409,4;18;7369,2;Finalizada
9725;12;35;21;23;05-02-2022;24-02-2022;107,53;19;2043,07;Finalizada
9726;25;75;8;6;28-08-2022;17-09-2022;226,29;20;4525,8;Ativa
9727;10;30;37;47;05-01-2022;25-01-2022;195,04;20;3900,8;Ativa
9728;26;76;42;20;13-08-2022;19-08-2022;113,25;6;679,5;Ativa
9729;8;23;95;22;22-07-2022;17-08-2022;337,9;26;8785,4;Cancelada
9730;13;39;57;42;14-11-2024;06-12-2024;101,96;22;2243,12;Ativa
9731;24;71;94;48;19-06-2025;12-07-2025;393,66;23;9054,18;Cancelada
9732;3;7;18;27;24-02-2022;16-03-2022;229,65;20;4593,0;Ativa
9733;25;74;8;24;16-08-2022;25-08-2022;405,2;9;3646,8;Ativa
9734;24;71;60;28;21-07-2025;20-08-2025;389,16;30;11674,8;Ativa
9735;25;75;8;8;16-01-2024;12-02-2024;116,78;27;3153,06;Ativa
9736;2;6;74;13;02-07-2024;29-07-2024;228,38;27;6166,26;Cancelada
9737;17;50;25;41;29-11-2024;27-12-2024;372,13;28;10419,64;Ativa
9738;8;22;80;34;06-09-2024;19-09-2024;207,44;13;2696,72;Cancelada
9739;20;59;26;7;19-01-2022;06-02-2022;189,9;18;3418,2;Cancelada
9740;26;77;42;25;18-10-2025;15-11-2025;108,63;28;3041,64;Ativa
9741;24;71;47;4;19-11-2023;21-11-2023;105,6;2;211,2;Ativa
9742;13;38;3;40;08-01-2023;23-01-2023;406,21;15;6093,15;Ativa
9743;24;72;43;12;27-11-2022;07-12-2022;109,32;10;1093,2;Cancelada
9744;22;65;100;39;26-03-2025;09-04-2025;396,34;14;5548,76;Finalizada
9745;24;70;94;30;29-07-2022;30-07-2022;101,04;1;101,04;Ativa
9746;9;27;70;23;24-05-2024;07-06-2024;111,31;14;1558,34;Ativa
9747;23;67;36;24;20-12-2022;31-12-2022;360,37;11;3964,07;Ativa
9748;25;73;6;42;25-10-2023;31-10-2023;111,14;6;666,84;Finalizada
9749;8;23;80;45;10-02-2025;03-03-2025;379,83;21;7976,43;Cancelada
9750;24;72;85;14;18-02-2022;23-02-2022;393,82;5;1969,1;Cancelada
9751;5;15;73;5;25-11-2025;30-11-2025;111,07;5;555,35;Finalizada
9752;13;38;77;41;31-07-2023;16-08-2023;335,66;16;5370,56;Cancelada
9753;27;80;49;12;06-09-2025;01-10-2025;105,04;25;2626,0;Cancelada
9754;27;81;72;43;24-03-2023;18-04-2023;357,57;25;8939,25;Cancelada
9755;24;71;94;29;22-02-2024;16-03-2024;335,44;23;7715,12;Cancelada
9756;22;65;99;44;16-09-2024;03-10-2024;117,5;17;1997,5;Finalizada
9757;10;30;78;8;25-09-2023;24-10-2023;105,31;29;3053,99;Finalizada
9758;9;27;96;9;12-02-2024;01-03-2024;105,98;18;1907,64;Cancelada
9759;9;27;70;21;01-10-2022;22-10-2022;114,76;21;2409,96;Finalizada
9760;19;55;11;20;08-02-2023;05-03-2023;109,9;25;2747,5;Finalizada
9761;26;78;39;16;11-07-2024;27-07-2024;348,73;16;5579,68;Cancelada
9762;5;14;73;32;05-11-2025;12-11-2025;204,85;7;1433,95;Ativa
9763;12;34;45;12;19-10-2024;20-10-2024;107,71;1;107,71;Ativa
9764;7;20;83;43;25-06-2024;23-07-2024;374,66;28;10490,48;Cancelada
9765;24;72;48;32;27-04-2025;24-05-2025;187,37;27;5058,99;Finalizada
9766;25;75;8;32;01-02-2022;28-02-2022;217,85;27;5881,95;Finalizada
9767;27;79;49;32;15-08-2023;10-09-2023;207,12;26;5385,12;Cancelada
9768;22;64;99;2;14-04-2023;08-05-2023;368,85;24;8852,4;Cancelada
9769;3;9;65;2;13-01-2025;05-02-2025;357,02;23;8211,46;Ativa
9770;8;24;51;7;15-10-2023;26-10-2023;207,25;11;2279,75;Cancelada
9771;22;66;100;17;28-11-2022;24-12-2022;111,85;26;2908,1;Ativa
9772;1;3;88;32;23-12-2024;13-01-2025;221,85;21;4658,85;Ativa
9773;25;73;8;34;11-08-2025;25-08-2025;208,83;14;2923,62;Cancelada
9774;26;77;39;36;02-02-2023;12-02-2023;104,92;10;1049,2;Finalizada
9775;13;39;3;2;16-12-2025;17-12-2025;374,35;1;374,35;Ativa
9776;23;67;55;9;22-03-2022;02-04-2022;105,26;11;1157,86;Ativa
9777;13;38;68;35;20-02-2022;06-03-2022;115,41;14;1615,74;Finalizada
9778;21;61;28;44;01-06-2024;23-06-2024;102,44;22;2253,68;Cancelada
9779;22;65;82;4;19-12-2022;05-01-2023;105,26;17;1789,42;Cancelada
9780;12;36;45;12;13-06-2025;05-07-2025;106,64;22;2346,08;Cancelada
9781;12;35;38;39;03-10-2025;23-10-2025;300,51;20;6010,2;Finalizada
9782;21;63;14;24;26-04-2022;14-05-2022;354,87;18;6387,66;Finalizada
9783;12;35;21;27;15-04-2023;17-04-2023;201,24;2;402,48;Cancelada
9784;13;38;3;18;01-05-2022;03-05-2022;385,89;2;771,78;Ativa
9785;8;22;95;7;23-07-2024;07-08-2024;235,12;15;3526,8;Cancelada
9786;22;65;100;47;07-02-2022;19-02-2022;229,12;12;2749,44;Finalizada
9787;13;39;77;32;03-03-2025;31-03-2025;248,7;28;6963,6;Cancelada
9788;22;65;99;22;21-01-2022;22-01-2022;332,19;1;332,19;Finalizada
9789;12;34;79;5;14-06-2022;05-07-2022;112,0;21;2352,0;Cancelada
9790;26;78;66;40;31-12-2023;06-01-2024;381,66;6;2289,96;Cancelada
9791;14;42;1;40;21-10-2022;14-11-2022;389,69;24;9352,56;Cancelada
9792;10;29;37;3;01-10-2025;12-10-2025;366,36;11;4029,96;Cancelada
9793;7;19;83;43;08-01-2025;17-01-2025;312,67;9;2814,03;Finalizada
9794;19;55;34;14;18-09-2024;07-10-2024;301,24;19;5723,56;Cancelada
9795;13;39;64;36;26-07-2025;25-08-2025;100,01;30;3000,3;Ativa
9796;22;66;100;24;23-01-2025;01-02-2025;363,16;9;3268,44;Cancelada
9797;9;27;96;23;11-01-2022;14-01-2022;113,81;3;341,43;Finalizada
9798;20;58;26;15;24-05-2023;30-05-2023;110,59;6;663,54;Cancelada
9799;13;37;57;14;19-05-2025;12-06-2025;329,83;24;7915,92;Ativa
9800;27;79;29;33;20-01-2023;10-02-2023;382,25;21;8027,25;Cancelada
9801;3;9;81;23;22-06-2022;23-06-2022;110,55;1;110,55;Cancelada
9802;19;57;34;48;10-11-2024;15-11-2024;340,46;5;1702,3;Finalizada
9803;3;7;18;31;20-02-2025;13-03-2025;364,59;21;7656,39;Finalizada
9804;22;65;99;41;25-08-2022;04-09-2022;351,17;10;3511,7;Ativa
9805;17;51;92;50;26-05-2023;14-06-2023;239,96;19;4559,24;Cancelada
9806;6;16;93;28;22-11-2025;20-12-2025;366,45;28;10260,6;Ativa
9807;23;68;33;29;13-06-2023;17-06-2023;382,08;4;1528,32;Ativa
9808;8;23;40;45;26-04-2025;09-05-2025;384,77;13;5002,01;Cancelada
9809;5;13;46;1;29-03-2022;15-04-2022;323,35;17;5496,95;Finalizada
9810;10;29;78;38;06-03-2022;12-03-2022;370,0;6;2220,0;Ativa
9811;10;30;37;47;02-01-2025;12-01-2025;237,28;10;2372,8;Finalizada
9812;24;71;85;34;28-10-2023;18-11-2023;182,66;21;3835,86;Cancelada
9813;2;5;54;25;24-06-2025;10-07-2025;119,25;16;1908,0;Cancelada
9814;14;42;67;9;26-02-2025;07-03-2025;118,71;9;1068,39;Finalizada
9815;13;39;57;18;12-03-2022;31-03-2022;414,25;19;7870,75;Finalizada
9816;10;30;37;31;30-05-2024;12-06-2024;389,79;13;5067,27;Finalizada
9817;26;77;66;42;28-09-2024;17-10-2024;114,51;19;2175,69;Finalizada
9818;27;79;29;11;05-06-2025;16-06-2025;106,88;11;1175,68;Cancelada
9819;5;15;24;37;07-09-2022;20-09-2022;107,16;13;1393,08;Finalizada
9820;24;70;47;32;25-11-2023;04-12-2023;202,88;9;1825,92;Finalizada
9821;2;5;74;27;27-06-2022;02-07-2022;208,79;5;1043,95;Ativa
9822;13;39;32;13;19-09-2022;10-10-2022;188,2;21;3952,2;Cancelada
9823;19;57;22;28;05-11-2023;23-11-2023;418,95;18;7541,1;Cancelada
9824;20;58;90;10;15-09-2025;30-09-2025;113,38;15;1700,7;Ativa
9825;8;22;40;16;08-09-2024;09-09-2024;370,69;1;370,69;Finalizada
9826;13;39;77;17;14-02-2025;20-02-2025;114,14;6;684,84;Cancelada
9827;2;5;75;26;07-05-2022;18-05-2022;213,74;11;2351,14;Finalizada
9828;13;38;57;16;22-05-2023;25-05-2023;300,05;3;900,15;Ativa
9829;22;65;100;1;22-02-2024;12-03-2024;358,58;19;6813,02;Ativa
9830;12;34;2;20;13-04-2023;09-05-2023;103,34;26;2686,84;Finalizada
9831;1;2;5;11;06-08-2023;16-08-2023;112,54;10;1125,4;Cancelada
9832;19;56;31;46;16-11-2023;25-11-2023;100,11;9;900,99;Ativa
9833;23;69;33;17;10-04-2022;17-04-2022;103,6;7;725,2;Cancelada
9834;2;5;12;50;05-03-2025;27-03-2025;204,99;22;4509,78;Ativa
9835;8;23;80;3;20-02-2023;23-02-2023;327,2;3;981,6;Ativa
9836;1;2;19;4;19-03-2024;14-04-2024;105,09;26;2732,34;Finalizada
9837;7;20;4;17;09-06-2022;14-06-2022;107,04;5;535,2;Finalizada
9838;23;69;97;22;23-05-2023;24-05-2023;327,42;1;327,42;Ativa
9839;24;70;94;16;19-08-2022;18-09-2022;366,86;30;11005,8;Cancelada
9840;22;64;100;44;27-11-2022;18-12-2022;109,8;21;2305,8;Finalizada
9841;1;1;88;19;07-09-2024;15-09-2024;363,0;8;2904,0;Ativa
9842;1;3;88;45;01-07-2023;08-07-2023;348,24;7;2437,68;Ativa
9843;5;14;46;40;15-12-2025;05-01-2026;367,01;21;7707,21;Cancelada
9844;27;81;72;18;25-02-2023;26-02-2023;411,98;1;411,98;Cancelada
9845;28;82;61;9;03-08-2024;01-09-2024;116,33;29;3373,57;Ativa
9846;12;34;79;39;17-02-2022;14-03-2022;344,98;25;8624,5;Finalizada
9847;7;19;4;13;07-12-2025;28-12-2025;243,91;21;5122,11;Cancelada
9848;24;71;85;44;29-11-2022;29-12-2022;115,25;30;3457,5;Cancelada
9849;21;61;27;18;17-08-2025;18-08-2025;355,79;1;355,79;Ativa
9850;24;70;94;39;15-10-2022;26-10-2022;395,54;11;4350,94;Cancelada
9851;27;80;44;16;28-07-2025;31-07-2025;327,78;3;983,34;Cancelada
9852;28;82;61;38;27-04-2024;07-05-2024;346,42;10;3464,2;Finalizada
9853;17;49;25;50;25-12-2022;18-01-2023;182,74;24;4385,76;Finalizada
9854;1;2;41;10;28-10-2025;08-11-2025;100,99;11;1110,89;Cancelada
9855;1;2;19;37;29-09-2023;01-10-2023;116,77;2;233,54;Ativa
9856;8;24;51;48;19-02-2024;24-02-2024;371,93;5;1859,65;Cancelada
9857;13;39;71;39;22-12-2024;20-01-2025;338,56;29;9818,24;Ativa
9858;23;67;33;2;26-07-2025;02-08-2025;365,73;7;2560,11;Ativa
9859;2;6;23;33;07-03-2023;09-03-2023;345,6;2;691,2;Cancelada
9860;17;51;62;7;09-10-2023;29-10-2023;242,8;20;4856,0;Cancelada
9861;9;26;84;17;06-01-2024;18-01-2024;117,07;12;1404,84;Cancelada
9862;6;18;9;17;08-01-2025;21-01-2025;104,71;13;1361,23;Cancelada
9863;13;37;32;23;29-06-2025;01-07-2025;113,49;2;226,98;Cancelada
9864;26;76;42;10;31-03-2022;23-04-2022;105,31;23;2422,13;Finalizada
9865;13;39;3;50;06-10-2025;07-10-2025;207,88;1;207,88;Cancelada
9866;27;81;29;35;02-02-2025;09-02-2025;105,49;7;738,43;Ativa
9867;13;38;68;7;22-02-2023;02-03-2023;220,76;8;1766,08;Cancelada
9868;7;19;89;31;16-11-2023;25-11-2023;350,52;9;3154,68;Ativa
9869;19;55;11;30;17-07-2023;27-07-2023;108,34;10;1083,4;Finalizada
9870;13;38;3;19;26-10-2025;20-11-2025;395,34;25;9883,5;Finalizada
9871;21;63;28;33;19-06-2022;22-06-2022;353,69;3;1061,07;Finalizada
9872;12;35;45;36;05-07-2022;17-07-2022;105,96;12;1271,52;Cancelada
9873;17;49;62;16;27-02-2024;20-03-2024;383,99;22;8447,78;Ativa
9874;12;35;45;10;14-05-2022;07-06-2022;108,06;24;2593,44;Finalizada
9875;22;65;99;34;04-10-2022;01-11-2022;229,05;28;6413,4;Cancelada
9876;1;3;88;11;06-10-2024;29-10-2024;112,77;23;2593,71;Cancelada
9877;1;1;19;15;12-08-2023;02-09-2023;104,81;21;2201,01;Finalizada
9878;23;69;36;23;02-03-2024;01-04-2024;106,7;30;3201,0;Cancelada
9879;20;60;26;17;28-01-2024;30-01-2024;117,22;2;234,44;Finalizada
9880;22;65;82;25;27-03-2023;24-04-2023;117,08;28;3278,24;Finalizada
9881;7;21;4;35;28-03-2024;26-04-2024;115,72;29;3355,88;Cancelada
9882;2;5;54;50;29-06-2024;13-07-2024;221,85;14;3105,9;Cancelada
9883;28;84;87;45;19-08-2023;15-09-2023;341,69;27;9225,63;Finalizada
9884;22;66;100;50;05-08-2024;23-08-2024;204,52;18;3681,36;Finalizada
9885;24;70;94;49;22-07-2023;08-08-2023;373,82;17;6354,94;Cancelada
9886;1;2;15;43;16-06-2023;28-06-2023;307,08;12;3684,96;Finalizada
9887;24;71;43;3;22-08-2023;21-09-2023;376,19;30;11285,7;Finalizada
9888;22;64;63;30;08-12-2022;30-12-2022;105,45;22;2319,9;Ativa
9889;13;38;57;19;02-01-2024;27-01-2024;386,72;25;9668,0;Cancelada
9890;12;34;2;49;02-11-2024;30-11-2024;364,21;28;10197,88;Ativa
9891;21;63;14;49;28-10-2023;05-11-2023;314,83;8;2518,64;Finalizada
9892;2;4;74;15;11-11-2023;24-11-2023;104,66;13;1360,58;Cancelada
9893;14;40;67;42;31-03-2025;29-04-2025;109,44;29;3173,76;Cancelada
9894;24;72;48;17;10-08-2025;13-08-2025;113,03;3;339,09;Finalizada
9895;25;73;6;11;10-08-2025;30-08-2025;102,06;20;2041,2;Ativa
9896;27;80;72;7;27-04-2025;11-05-2025;232,98;14;3261,72;Ativa
9897;24;70;60;29;11-03-2024;13-03-2024;355,12;2;710,24;Ativa
9898;1;3;41;2;10-12-2023;24-12-2023;377,43;14;5284,02;Ativa
9899;6;18;9;29;01-02-2022;11-02-2022;354,06;10;3540,6;Finalizada
9900;8;23;80;31;16-11-2025;09-12-2025;407,84;23;9380,32;Finalizada
9901;1;2;19;21;30-03-2023;05-04-2023;104,95;6;629,7;Cancelada
9902;5;15;13;23;13-03-2023;12-04-2023;116,55;30;3496,5;Finalizada
9903;12;36;21;42;14-05-2024;30-05-2024;104,45;16;1671,2;Finalizada
9904;27;79;29;33;29-07-2023;06-08-2023;381,93;8;3055,44;Finalizada
9905;13;37;17;27;24-07-2024;12-08-2024;198,23;19;3766,37;Ativa
9906;19;57;22;29;28-01-2025;17-02-2025;304,09;20;6081,8;Cancelada
9907;28;82;61;48;30-08-2022;15-09-2022;350,74;16;5611,84;Ativa
9908;6;18;9;27;20-09-2023;21-09-2023;239,45;1;239,45;Ativa
9909;3;8;81;12;05-11-2024;07-11-2024;112,16;2;224,32;Cancelada
9910;8;23;80;38;30-11-2024;07-12-2024;397,91;7;2785,37;Cancelada
9911;9;27;70;50;28-04-2023;05-05-2023;213,82;7;1496,74;Finalizada
9912;1;1;30;43;29-03-2024;06-04-2024;309,16;8;2473,28;Finalizada
9913;8;23;95;32;09-09-2025;11-09-2025;201,68;2;403,36;Finalizada
9914;13;39;68;42;18-02-2024;14-03-2024;101,61;25;2540,25;Ativa
9915;20;59;26;7;26-04-2025;15-05-2025;207,2;19;3936,8;Ativa
9916;27;81;49;37;27-04-2022;29-04-2022;108,51;2;217,02;Cancelada
9917;28;84;87;19;02-05-2025;29-05-2025;390,66;27;10547,82;Cancelada
9918;10;29;78;40;24-03-2022;23-04-2022;363,7;30;10911,0;Cancelada
9919;23;67;33;43;05-10-2022;20-10-2022;319,31;15;4789,65;Finalizada
9920;1;1;88;16;02-12-2023;19-12-2023;316,28;17;5376,76;Cancelada
9921;27;79;49;44;28-02-2025;03-03-2025;108,11;3;324,33;Finalizada
9922;26;76;42;25;27-07-2024;14-08-2024;107,2;18;1929,6;Ativa
9923;19;56;22;15;10-06-2025;11-06-2025;103,22;1;103,22;Ativa
9924;13;37;3;28;11-08-2024;06-09-2024;393,49;26;10230,74;Cancelada
9925;10;29;10;6;18-04-2023;22-04-2023;238,79;4;955,16;Finalizada
9926;28;82;87;46;04-05-2022;01-06-2022;106,88;28;2992,64;Ativa
9927;27;79;49;31;14-07-2023;11-08-2023;351,23;28;9834,44;Ativa
9928;22;65;100;44;02-08-2022;15-08-2022;100,01;13;1300,13;Finalizada
9929;19;55;11;6;19-12-2024;10-01-2025;248,22;22;5460,84;Finalizada
9930;12;34;79;17;13-05-2025;11-06-2025;102,17;29;2962,93;Ativa
9931;27;81;29;3;03-11-2023;11-11-2023;303,43;8;2427,44;Cancelada
9932;3;7;18;13;06-10-2023;04-11-2023;211,1;29;6121,9;Cancelada
9933;27;80;49;13;06-12-2022;31-12-2022;208,96;25;5224,0;Ativa
9934;13;39;3;12;26-01-2025;05-02-2025;116,65;10;1166,5;Ativa
9935;23;68;97;48;16-03-2023;30-03-2023;369,55;14;5173,7;Ativa
9936;19;57;34;39;29-01-2025;14-02-2025;336,18;16;5378,88;Cancelada
9937;24;70;43;15;17-02-2023;28-02-2023;112,67;11;1239,37;Ativa
9938;1;3;15;23;30-11-2023;09-12-2023;104,56;9;941,04;Ativa
9939;7;20;89;14;01-06-2023;17-06-2023;370,51;16;5928,16;Finalizada
9940;17;49;92;2;26-09-2024;20-10-2024;365,52;24;8772,48;Cancelada
9941;25;73;76;16;01-12-2025;10-12-2025;346,67;9;3120,03;Finalizada
9942;27;79;72;46;27-08-2024;11-09-2024;119,39;15;1790,85;Ativa
9943;25;74;76;11;19-07-2024;04-08-2024;108,86;16;1741,76;Cancelada
9944;14;42;1;39;30-10-2023;28-11-2023;305,45;29;8858,05;Finalizada
9945;8;24;40;12;22-02-2023;27-02-2023;109,29;5;546,45;Finalizada
9946;23;68;33;15;01-09-2024;29-09-2024;118,32;28;3312,96;Finalizada
9947;27;79;35;43;21-10-2022;28-10-2022;362,52;7;2537,64;Ativa
9948;22;66;99;4;15-11-2022;22-11-2022;112,36;7;786,52;Finalizada
9949;24;70;43;29;12-07-2022;06-08-2022;375,01;25;9375,25;Finalizada
9950;9;26;70;12;08-03-2023;02-04-2023;117,14;25;2928,5;Finalizada
9951;25;75;86;21;28-03-2023;16-04-2023;104,1;19;1977,9;Ativa
9952;27;79;29;7;25-08-2025;28-08-2025;236,84;3;710,52;Ativa
9953;8;24;80;47;16-11-2023;26-11-2023;239,89;10;2398,9;Ativa
9954;9;25;96;41;13-03-2024;27-03-2024;346,54;14;4851,56;Finalizada
9955;15;44;58;12;02-06-2024;11-06-2024;104,43;9;939,87;Ativa
9956;1;2;88;50;09-09-2024;11-09-2024;230,87;2;461,74;Finalizada
9957;2;5;75;28;01-11-2024;19-11-2024;406,68;18;7320,24;Ativa
9958;2;4;12;37;17-05-2024;02-06-2024;107,92;16;1726,72;Finalizada
9959;6;16;93;18;21-10-2025;23-10-2025;360,08;2;720,16;Ativa
9960;24;71;43;17;26-08-2024;16-09-2024;111,8;21;2347,8;Ativa
9961;27;80;35;18;05-08-2024;12-08-2024;362,85;7;2539,95;Ativa
9962;13;38;68;4;15-03-2022;22-03-2022;108,68;7;760,76;Cancelada
9963;25;74;8;44;16-02-2023;06-03-2023;103,42;18;1861,56;Finalizada
9964;6;16;91;43;23-10-2023;20-11-2023;389,55;28;10907,4;Cancelada
9965;27;81;29;28;09-02-2022;13-02-2022;413,11;4;1652,44;Ativa
9966;8;22;95;5;27-07-2024;04-08-2024;101,37;8;810,96;Finalizada
9967;8;23;80;24;26-04-2025;15-05-2025;384,18;19;7299,42;Finalizada
9968;13;38;77;50;29-10-2025;30-10-2025;245,06;1;245,06;Finalizada
9969;19;57;34;43;18-10-2025;09-11-2025;321,92;22;7082,24;Ativa
9970;19;55;34;40;15-01-2025;04-02-2025;369,64;20;7392,8;Ativa
9971;2;5;74;15;03-07-2025;06-07-2025;112,92;3;338,76;Cancelada
9972;20;58;69;19;16-01-2023;25-01-2023;356,2;9;3205,8;Cancelada
9973;26;78;66;49;08-05-2023;27-05-2023;331,72;19;6302,68;Ativa
9974;20;60;56;3;28-01-2024;08-02-2024;353,69;11;3890,59;Cancelada
